"ID","target"
60920,0.233102
60921,0.162703
60924,0.225644
60926,0.175489
60928,0.251341
60929,0.0929826
60930,0.0863295
60931,0.435948
60934,0.0259277
60936,0.224951
60937,0.316324
60941,0.193149
60942,0.278156
60946,0.160141
60952,0.0114888
60955,0.184174
60957,0.0235839
60959,0.527884
60963,0.262261
60966,0.163253
60970,0.366806
60971,0.18576
60972,0.0591277
60974,0.459015
60975,0.0891914
60978,0.366591
60980,0.393842
60984,0.106519
60985,0.0800181
60986,0.0875312
60987,0.0546199
60988,0.257228
60989,0.448646
60992,0.209409
60993,0.110367
60998,0.224333
60999,0.408975
61002,0.311045
61003,0.348561
61004,0.102553
61006,0.223277
61007,0.211645
61008,0.314369
61011,0.228099
61013,0.0827141
61016,0.567246
61017,0.105892
61018,0.184653
61019,0.524351
61022,0.199078
61025,0.253431
61027,0.0858525
61028,0.22271
61030,0.0239779
61032,0.665944
61033,0.119613
61037,0.440891
61040,0.524518
61041,0.269774
61043,0.655153
61044,0.147227
61046,0.168724
61048,0.738153
61049,0.0908287
61052,0.37675
61053,0.322076
61054,0.144159
61055,0.283357
61059,0.0859329
61061,0.0935774
61063,0.166449
61066,0.664717
61067,0.0846448
61068,0.104597
61069,0.179735
61071,0.115886
61074,0.532746
61077,0.135963
61078,0.293922
61079,0.432826
61082,0.472869
61086,0.0840902
61087,0.317466
61088,0.0327358
61090,0.232557
61091,0.107571
61093,0.0446272
61095,0.200736
61096,0.262167
61098,0.0168106
61099,0.15729
61100,0.206684
61101,0.0761044
61102,0.258402
61107,0.131135
61109,0.275057
61110,0.00571208
61111,0.0923499
61112,0.137155
61113,0.0827247
61114,0.355431
61120,0.170357
61122,0.103556
61124,0.115571
61125,0.168509
61126,0.288312
61127,0.324497
61128,0.0623997
61130,0.134449
61132,0.117084
61134,0.180577
61137,0.679316
61138,0.32876
61139,0.0281241
61140,0.252475
61142,0.492512
61143,0.248217
61144,0.31933
61146,0.284463
61147,0.309533
61149,0.295738
61150,0.214337
61151,0.14655
61157,0.261675
61159,0.212369
61160,0.132461
61162,0.101323
61164,0.132837
61165,0.0161027
61171,0.262108
61177,0.1875
61179,0.621866
61180,0.0630833
61182,0.121306
61183,0.315398
61185,0.305372
61186,0.11937
61188,0.213201
61189,0.0742856
61190,0.0454793
61191,0.500802
61192,0.0543054
61194,0.190161
61196,0.0928519
61197,0.105501
61200,0.494835
61201,0.141376
61202,0.08078
61203,0.0888663
61204,0.0401189
61206,0.264733
61207,0.189269
61211,0.124217
61213,0.0558566
61214,0.39802
61215,0.200101
61217,0.255789
61218,0.206899
61219,0.321437
61221,0.128813
61223,0.23172
61236,0.307707
61238,0.117766
61239,0.342402
61241,0.0915071
61243,0.0305583
61245,0.300273
61246,0.185751
61248,0.228007
61249,0.278078
61250,0.187032
61255,0.335827
61257,0.142525
61259,0.148304
61260,0.260813
61264,0.111421
61267,0.359988
61268,0.428095
61270,0.102137
61271,0.0409114
61272,0.157018
61276,0.164241
61279,0.0801691
61280,0.0686887
61285,0.608344
61286,0.659586
61288,0.0231814
61289,0.2184
61290,0.188733
61291,0.257288
61292,0.229616
61294,0.0784143
61297,0.511118
61298,0.180972
61300,0.105269
61303,0.283163
61305,0.287376
61310,0.260069
61311,0.217356
61313,0.366194
61314,0.0331356
61316,0.322
61317,0.597896
61318,0.293016
61320,0.0894292
61321,0.498868
61323,0.189238
61326,0.299568
61329,0.259404
61336,0.257607
61337,0.020263
61339,0.0942389
61345,0.0863961
61346,0.162739
61349,0.245076
61350,0.214143
61352,0.0446157
61353,0.095386
61356,0.0806545
61357,0.205507
61359,0.0385858
61360,0.322841
61362,0.31144
61364,0.267178
61365,0.051884
61367,0.338771
61368,0.210087
61369,0.312963
61372,0.0389024
61373,0.0450278
61374,0.0399418
61375,0.334284
61379,0.300205
61380,0.265089
61383,0.144114
61387,0.101376
61388,0.259751
61390,0.625371
61391,0.0799796
61402,0.629356
61404,0.0632124
61406,0.00245707
61408,0.0936935
61412,0.0870121
61417,0.0906425
61418,0.021715
61422,0.0268138
61423,0.208045
61424,0.411654
61425,0.119101
61426,0.06651
61427,0.0917534
61428,0.174406
61430,0.413841
61434,0.270522
61436,0.285171
61439,0.123265
61447,0.0339973
61448,0.390645
61449,0.141309
61450,0.310348
61452,0.0977143
61454,0.0830298
61458,0.209477
61459,0.111074
61462,0.0138551
61463,0.333992
61464,0.708228
61468,0.260876
61469,0.674749
61471,0.159496
61472,0.0221277
61474,0.151711
61476,0.10413
61478,0.601162
61479,0.111807
61480,0.0932116
61485,0.410676
61487,0.17347
61488,0.154307
61491,0.188906
61494,0.112089
61497,0.542203
61500,0.266941
61502,0.33646
61503,0.288228
61505,0.096321
61506,0.58738
61507,0.107069
61508,0.280031
61509,0.275578
61510,0.274417
61511,0.295904
61513,0.457177
61515,0.205333
61516,0.228298
61518,0.121533
61519,0.125471
61521,0.374371
61522,0.111092
61526,0.449667
61527,0.0187435
61531,0.0792191
61538,0.391795
61540,0.551909
61541,0.184664
61543,0.30846
61545,0.63235
61546,0.117975
61549,0.0511704
61550,0.130479
61551,0.0894933
61553,0.294959
61556,0.0330302
61557,0.0891647
61560,0.221606
61561,0.319884
61565,0.356644
61569,0.109641
61573,0.712042
61575,0.0376031
61580,0.100321
61581,0.463983
61582,0.578058
61583,0.117295
61584,0.060236
61587,0.191193
61588,0.442068
61590,0.035793
61592,0.164135
61595,0.0374478
61596,0.350477
61597,0.0975837
61598,0.12868
61599,0.146773
61600,0.076751
61601,0.357035
61602,0.344469
61603,0.39546
61606,0.0738278
61608,0.0788844
61612,0.0400966
61613,0.0699509
61617,0.374995
61620,0.285098
61622,0.0919447
61623,0.086309
61624,0.0227125
61626,0.225444
61627,0.190927
61630,0.226871
61631,0.163051
61632,0.372642
61633,0.40576
61635,0.0747809
61636,0.0492236
61637,0.0548471
61641,0.207195
61646,0.360965
61648,0.377369
61651,0.228859
61653,0.256401
61656,0.26203
61659,0.186883
61660,0.287167
61661,0.0739022
61664,0.00475211
61665,0.484774
61666,0.218701
61669,0.307117
61670,0.0376214
61672,0.210549
61675,0.273025
61678,0.14227
61683,0.077975
61684,0.210283
61685,0.084637
61688,0.139674
61689,0.162671
61693,0.193504
61694,0.255649
61695,0.254806
61697,0.351464
61702,0.00953548
61707,0.282992
61708,0.40504
61714,0.588124
61715,0.0951487
61716,0.202509
61718,0.055092
61720,0.277342
61726,0.166744
61727,0.0491588
61728,0.584111
61733,0.0803195
61734,0.148935
61736,0.145586
61737,0.216997
61738,0.172343
61739,0.0526501
61741,0.228725
61742,0.151617
61744,0.491013
61745,0.638157
61747,0.0977598
61748,0.0754856
61749,0.0655915
61750,0.69531
61751,0.645603
61758,0.244987
61759,0.412434
61761,0.0741923
61762,0.0603417
61764,0.584671
61765,0.211137
61767,0.0872912
61769,0.444076
61773,0.612295
61774,0.216576
61788,0.194703
61789,0.294972
61790,0.107551
61792,0.257714
61793,0.351707
61794,0.0344273
61797,0.146566
61798,0.0448474
61799,0.0271968
61800,0.0661317
61801,0.1073
61805,0.188227
61806,0.57186
61809,0.103788
61810,0.122844
61811,0.600244
61815,0.149839
61819,0.0339314
61820,0.0546502
61821,0.165884
61822,0.402515
61825,0.641046
61826,0.0833236
61828,0.283016
61829,0.134277
61832,0.340544
61833,0.30791
61834,0.102803
61837,0.36276
61838,0.359402
61839,0.0211095
61840,0.41667
61841,0.0604112
61846,0.119282
61848,0.320397
61850,0.271285
61853,0.5374
61855,0.252721
61856,0.154341
61859,0.110797
61864,0.0413317
61866,0.149819
61868,0.133067
61871,0.779563
61875,0.285356
61876,0.0718049
61878,0.461264
61880,0.0640085
61885,0.0824787
61887,0.239454
61890,0.143908
61891,0.0156196
61892,0.0794437
61893,0.0989074
61894,0.539432
61897,0.14862
61898,0.406545
61901,0.297037
61902,0.192645
61903,0.255969
61905,0.263223
61906,0.25045
61912,0.153457
61913,0.0731715
61916,0.452216
61917,0.241732
61919,0.216042
61920,0.0107376
61923,0.00696289
61925,0.379057
61927,0.11544
61928,0.527813
61931,0.243225
61932,0.311721
61937,0.335586
61938,0.109378
61939,0.0348225
61940,0.0463407
61942,0.265283
61944,0.280998
61946,0.341833
61947,0.106806
61948,0.174466
61950,0.289331
61951,0.173834
61953,0.248369
61954,0.164082
61955,0.247657
61959,0.415789
61960,0.335829
61964,0.541126
61965,0.0386532
61966,0.218548
61967,0.294396
61968,0.65694
61969,0.25471
61970,0.29809
61975,0.138157
61977,0.37401
61978,0.393312
61981,0.472707
61982,0.435505
61983,0.264858
61984,0.313358
61985,0.159657
61986,0.197911
61989,0.0514543
61991,0.151984
61992,0.126306
61993,0.0927659
61999,0.108424
62000,0.384479
62002,0.167112
62003,0.228441
62005,0.271651
62006,0.230175
62008,0.293436
62009,0.0610034
62010,0.0519362
62012,0.201577
62013,0.137802
62018,0.410668
62020,0.197745
62021,0.465596
62024,0.503523
62025,0.269037
62026,0.23733
62027,0.104636
62032,0.0766925
62033,0.109948
62037,0.178717
62040,0.317661
62043,0.0692338
62044,0.161762
62045,0.13236
62047,0.223899
62048,0.0911168
62049,0.216686
62050,0.0458465
62051,0.239744
62052,0.181469
62053,0.665929
62054,0.249765
62056,0.178282
62057,0.142402
62060,0.103277
62063,0.474307
62066,0.0920507
62070,0.321035
62071,0.254
62072,0.181803
62073,0.162097
62076,0.0726863
62077,0.263708
62078,0.276072
62079,0.1662
62081,0.195581
62083,0.227909
62084,0.693079
62089,0.153823
62092,0.130047
62093,0.238346
62101,0.34049
62103,0.0614642
62104,0.131229
62106,0.33468
62110,0.372199
62113,0.0608929
62115,0.176494
62117,0.0369285
62118,0.0526453
62121,0.339291
62122,0.0141829
62124,0.16684
62128,0.102193
62129,0.447185
62130,0.0408216
62131,0.493661
62132,0.442692
62134,0.184202
62139,0.259159
62140,0.0813569
62141,0.397281
62142,0.0356805
62143,0.205474
62144,0.180409
62149,0.478011
62153,0.207458
62159,0.499922
62160,0.175477
62163,0.170564
62164,0.209483
62165,0.05616
62166,0.165097
62169,0.0676546
62172,0.391881
62173,0.371769
62174,0.189073
62176,0.170845
62180,0.17471
62185,0.0423567
62187,0.367985
62188,0.18776
62191,0.129933
62192,0.0908896
62193,0.504606
62194,0.0248986
62196,0.523448
62197,0.290411
62201,0.0685826
62203,0.0107067
62205,0.257654
62206,0.0384503
62210,0.354443
62212,0.15173
62215,0.248547
62219,0.0559446
62220,0.19254
62222,0.25212
62223,0.516766
62233,0.199855
62235,0.0696754
62239,0.141125
62240,0.150939
62241,0.467434
62242,0.369872
62243,0.294079
62244,0.145826
62249,0.258369
62251,0.228427
62253,0.110226
62255,0.235941
62257,0.234564
62260,0.401027
62262,0.590263
62263,0.0543886
62264,0.0206888
62265,0.381897
62266,0.237467
62267,0.276493
62269,0.0421143
62271,0.160358
62273,0.155893
62274,0.4629
62276,0.409978
62280,0.529173
62281,0.46572
62282,0.0847915
62283,0.264602
62284,0.1928
62290,0.205156
62291,0.177039
62292,0.492521
62293,0.309671
62294,0.320425
62295,0.123371
62296,0.172753
62298,0.41629
62299,0.19441
62300,0.255285
62303,0.0310782
62306,0.241937
62309,0.53369
62311,0.0695538
62314,0.0836396
62318,0.557118
62319,0.134713
62326,0.170876
62327,0.0643072
62329,0.135439
62330,0.361202
62331,0.051959
62332,0.266925
62333,0.182862
62335,0.0768809
62339,0.11471
62342,0.110273
62343,0.102264
62344,0.106254
62345,0.177902
62346,0.117053
62347,0.0318835
62348,0.043378
62349,0.495071
62353,0.136125
62355,0.0110803
62356,0.112371
62357,0.0325472
62359,0.240522
62364,0.128071
62365,0.120296
62368,0.141649
62369,0.257769
62370,0.21659
62371,0.177114
62372,0.571147
62373,0.521744
62374,0.0398567
62375,0.245309
62376,0.124457
62381,0.43278
62386,0.367491
62387,0.439448
62391,0.168569
62392,0.181313
62393,0.176177
62395,0.257711
62397,0.129608
62399,0.144432
62401,0.0461283
62404,0.209967
62405,0.17109
62406,0.220799
62408,0.237682
62411,0.10726
62415,0.119103
62417,0.0562019
62419,0.168311
62420,0.383359
62421,0.222347
62424,0.0345066
62425,0.206953
62427,0.416483
62429,0.0645664
62433,0.0303918
62434,0.56503
62437,0.42681
62440,0.197963
62444,0.161826
62445,0.189424
62446,0.534409
62449,0.00573824
62450,0.332103
62451,0.190045
62452,0.211091
62453,0.235565
62454,0.2993
62458,0.203277
62462,0.104379
62463,0.103263
62464,0.364027
62465,0.0909219
62466,0.549055
62468,0.183648
62470,0.229117
62471,0.230458
62473,0.126141
62474,0.149681
62475,0.0443835
62478,0.10107
62479,0.221181
62481,0.0953009
62483,0.188641
62485,0.190239
62488,0.488018
62490,0.109844
62491,0.529247
62493,0.0688882
62496,0.0479858
62498,0.366533
62504,0.0685467
62505,0.109308
62507,0.168249
62508,0.102168
62509,0.179969
62511,0.261109
62512,0.587316
62514,0.211425
62516,0.199953
62518,0.179131
62519,0.220297
62520,0.0974935
62521,0.348358
62522,0.12683
62523,0.101478
62524,0.406727
62528,0.303525
62529,0.106198
62531,0.0520048
62532,0.704778
62533,0.176487
62535,0.189641
62536,0.364231
62537,0.637956
62538,0.123996
62539,0.113734
62540,0.462928
62541,0.136939
62542,0.148947
62544,0.0330951
62546,0.161798
62547,0.23657
62548,0.128274
62549,0.16104
62553,0.474405
62556,0.0361496
62558,0.0947082
62559,0.346536
62562,0.400551
62565,0.72021
62569,0.236306
62570,0.0879869
62571,0.0846325
62576,0.396892
62577,0.0202977
62578,0.223599
62580,0.20184
62583,0.102943
62585,0.434681
62587,0.225142
62590,0.355547
62592,0.0425754
62593,0.244433
62596,0.092851
62597,0.180264
62599,0.23311
62600,0.119412
62602,0.0185828
62603,0.081632
62605,0.235426
62607,0.0891278
62609,0.0833799
62612,0.247892
62613,0.105218
62614,0.23384
62617,0.0596374
62620,0.021739
62623,0.260936
62625,0.382945
62626,0.102231
62627,0.165732
62630,0.159707
62631,0.272263
62632,0.191795
62633,0.0874752
62637,0.264251
62639,0.479976
62645,0.241717
62649,0.4136
62652,0.486092
62653,0.430584
62654,0.165146
62657,0.325215
62659,0.118039
62660,0.303279
62662,0.165779
62665,0.118098
62667,0.217824
62670,0.203085
62671,0.268481
62675,0.392877
62676,0.721825
62677,0.232346
62678,0.140713
62679,0.142946
62681,0.276302
62682,0.116864
62685,0.0433871
62689,0.152913
62690,0.150618
62692,0.39186
62693,0.0609913
62696,0.369481
62697,0.324993
62698,0.0537668
62700,0.582005
62702,0.189275
62704,0.310449
62705,0.0467859
62710,0.063485
62713,0.0512731
62714,0.140576
62715,0.247755
62716,0.213166
62717,0.16515
62719,0.134389
62721,0.187476
62722,0.0945481
62728,0.481376
62729,0.405786
62733,0.048056
62734,0.615131
62736,0.0854322
62737,0.222503
62739,0.152719
62740,0.107429
62741,0.0843714
62742,0.080327
62743,0.41665
62744,0.0846404
62745,0.156184
62747,0.150468
62748,0.576489
62750,0.20979
62753,0.419038
62754,0.398081
62755,0.566428
62756,0.225649
62757,0.627365
62758,0.386255
62762,0.169253
62763,0.676878
62767,0.0290523
62768,0.258774
62769,0.198993
62771,0.302911
62773,0.155803
62774,0.108598
62775,0.0410624
62776,0.1876
62780,0.156302
62781,0.478419
62783,0.22775
62784,0.239881
62785,0.276203
62786,0.255563
62788,0.0206258
62790,0.352354
62793,0.222248
62794,0.244375
62797,0.157502
62799,0.0812774
62801,0.0450643
62802,0.135661
62803,0.256262
62804,0.163087
62807,0.057268
62809,0.361293
62810,0.173064
62812,0.215892
62813,0.348737
62814,0.15975
62815,0.0874461
62816,0.0972436
62819,0.0431778
62822,0.32703
62825,0.108828
62828,0.0850653
62829,0.480546
62830,0.0566029
62832,0.163749
62833,0.0520508
62834,0.447905
62836,0.05666
62838,0.395762
62840,0.113025
62841,0.192728
62843,0.0793622
62844,0.0252373
62846,0.346417
62847,0.639918
62848,0.237352
62850,0.570546
62851,0.339912
62852,0.430689
62853,0.112904
62855,0.344601
62857,0.165521
62859,0.162367
62860,0.241544
62861,0.479351
62862,0.146447
62864,0.310979
62865,0.250287
62867,0.195952
62869,0.0526817
62877,0.191349
62878,0.213338
62880,0.166917
62882,0.0653708
62883,0.069129
62885,0.213357
62886,0.221956
62887,0.0292104
62891,0.132688
62892,0.0895324
62893,0.190078
62894,0.170494
62895,0.322901
62896,0.519127
62897,0.0764952
62898,0.0244007
62900,0.236536
62903,0.0759196
62905,0.25061
62906,0.409289
62907,0.47835
62911,0.0230501
62912,0.439662
62915,0.272626
62916,0.301247
62917,0.0694899
62921,0.080678
62922,0.443261
62925,0.13492
62926,0.400961
62929,0.240469
62932,0.227667
62936,0.0921772
62939,0.135231
62940,0.11898
62941,0.0487073
62942,0.538824
62944,0.204346
62945,0.407093
62948,0.11099
62951,0.200199
62957,0.0632405
62958,0.0740104
62959,0.1787
62962,0.027177
62966,0.144541
62970,0.0365168
62972,0.010097
62976,0.621401
62977,0.438925
62979,0.201484
62982,0.32921
62984,0.0858649
62990,0.107575
62991,0.227042
62994,0.49549
62999,0.0765493
63001,0.133002
63002,0.135992
63003,0.344836
63004,0.367167
63006,0.0684093
63007,0.260762
63009,0.122462
63013,0.0798445
63018,0.356058
63020,0.0953327
63021,0.135955
63022,0.227484
63026,0.298687
63027,0.110643
63029,0.12057
63033,0.147429
63035,0.094808
63038,0.397421
63042,0.175074
63043,0.1389
63044,0.363342
63048,0.176263
63049,0.304951
63050,0.739291
63052,0.0511875
63053,0.0794279
63055,0.501162
63058,0.175831
63061,0.609573
63064,0.245634
63065,0.119514
63068,0.332734
63069,0.25428
63071,0.19031
63072,0.620202
63073,0.232025
63076,0.280103
63077,0.256072
63078,0.43426
63079,0.183018
63083,0.167174
63084,0.616674
63086,0.0982875
63094,0.152338
63102,0.127343
63110,0.0981731
63113,0.207409
63117,0.055493
63118,0.266593
63120,0.206014
63123,0.144054
63124,0.275121
63128,0.556381
63133,0.253409
63135,0.242084
63138,0.20618
63139,0.359364
63140,0.15299
63141,0.517328
63144,0.162903
63145,0.257159
63146,0.186182
63147,0.200628
63149,0.350183
63150,0.029817
63151,0.0549816
63155,0.198241
63156,0.136101
63158,0.449362
63159,0.204197
63160,0.173397
63161,0.0479229
63162,0.146593
63164,0.093943
63166,0.0850498
63167,0.185551
63168,0.111696
63169,0.684075
63171,0.682434
63175,0.345717
63176,0.150193
63177,0.0472193
63180,0.257879
63182,0.289567
63183,0.555547
63184,0.148799
63185,0.157661
63186,0.0624241
63188,0.353025
63189,0.0803549
63190,0.40918
63192,0.22762
63193,0.152637
63194,0.727487
63200,0.0592911
63202,0.536497
63204,0.196355
63209,0.0285619
63213,0.154212
63215,0.27293
63225,0.24742
63226,0.358221
63227,0.271257
63228,0.0990298
63229,0.0729011
63230,0.274169
63231,0.266034
63233,0.160267
63234,0.128825
63237,0.189372
63238,0.28856
63239,0.133915
63242,0.19776
63246,0.00385146
63247,0.408821
63249,0.144815
63250,0.116534
63251,0.622084
63253,0.460442
63254,0.0789231
63255,0.126926
63259,0.170869
63261,0.149045
63263,0.273501
63266,0.04414
63267,0.35444
63270,0.218137
63271,0.632073
63273,0.273244
63274,0.241641
63275,0.227506
63277,0.0899502
63278,0.405924
63279,0.20229
63280,0.179728
63281,0.144594
63284,0.241133
63286,0.388093
63293,0.0894526
63294,0.379264
63295,0.164389
63297,0.425324
63298,0.227046
63299,0.00461134
63303,0.111252
63305,0.33709
63306,0.125913
63307,0.523828
63308,0.159769
63310,0.175536
63313,0.672953
63314,0.177174
63315,0.0126911
63316,0.0550721
63317,0.462732
63319,0.189034
63321,0.461488
63322,0.143305
63323,0.453293
63324,0.0786905
63328,0.342387
63330,0.531365
63336,0.299062
63337,0.168547
63339,0.0786785
63340,0.166022
63343,0.352425
63344,0.270892
63345,0.0922498
63347,0.198541
63348,0.243029
63352,0.41707
63353,0.100173
63354,0.679651
63356,0.114093
63357,0.376977
63358,0.17927
63361,0.422473
63362,0.198179
63364,0.20079
63365,0.274093
63367,0.385442
63368,0.130881
63369,0.140925
63371,0.458425
63379,0.355379
63381,0.420625
63382,0.299132
63383,0.401743
63386,0.146976
63387,0.0399293
63388,0.279775
63389,0.104656
63391,0.244392
63396,0.57619
63397,0.367518
63398,0.318739
63399,0.185049
63401,0.470628
63403,0.409091
63404,0.476377
63406,0.322715
63407,0.17552
63408,0.0685941
63411,0.0904921
63413,0.0922301
63414,0.357512
63419,0.564082
63421,0.154769
63422,0.0797121
63424,0.170014
63426,0.329642
63427,0.347414
63428,0.12532
63429,0.0188128
63431,0.1538
63434,0.371705
63435,0.258587
63436,0.191053
63437,0.0962451
63440,0.0775212
63441,0.228673
63442,0.39008
63447,0.307137
63448,0.409133
63450,0.67963
63454,0.16249
63455,0.178346
63456,0.0794716
63457,0.749304
63459,0.181859
63461,0.284531
63462,0.123267
63463,0.150298
63464,0.172607
63465,0.386973
63466,0.216867
63467,0.318383
63469,0.0535336
63474,0.100836
63478,0.543326
63479,0.147418
63481,0.172949
63483,0.125373
63484,0.306775
63485,0.362564
63486,0.251022
63487,0.133134
63491,0.43048
63492,0.259031
63495,0.0814064
63499,0.480759
63500,0.58661
63502,0.120121
63509,0.187875
63510,0.038697
63514,0.164898
63521,0.0985468
63524,0.254007
63525,0.256927
63527,0.292212
63529,0.254535
63530,0.10251
63531,0.217496
63533,0.0266974
63534,0.527547
63535,0.0475553
63541,0.0787822
63543,0.27641
63544,0.0218129
63546,0.54044
63547,0.394485
63550,0.174819
63552,0.408512
63553,0.0775375
63554,0.602731
63560,0.733277
63563,0.42302
63565,0.592058
63568,0.0421576
63569,0.0127197
63572,0.142857
63579,0.124847
63580,0.0951745
63583,0.187916
63584,0.155105
63586,0.0755413
63587,0.0515781
63588,0.116845
63590,0.0939299
63594,0.0361441
63598,0.248404
63602,0.217384
63604,0.387692
63605,0.363281
63606,0.737079
63611,0.319413
63612,0.161529
63613,0.284096
63616,0.0706917
63618,0.387817
63619,0.174184
63623,0.207917
63624,0.026459
63625,0.0479029
63626,0.0357156
63628,0.398099
63629,0.406447
63632,0.0782309
63634,0.207196
63638,0.0937778
63642,0.056446
63647,0.0811706
63648,0.0748746
63649,0.111902
63650,0.122426
63652,0.374906
63656,0.0160124
63659,0.201272
63660,0.272778
63661,0.216365
63664,0.413083
63667,0.714106
63670,0.146465
63671,0.0311089
63675,0.302601
63678,0.103904
63679,0.133719
63680,0.255813
63681,0.168881
63682,0.130362
63683,0.269721
63685,0.04315
63686,0.63613
63693,0.201472
63694,0.450899
63695,0.361594
63696,0.253244
63697,0.318998
63700,0.0959387
63701,0.152232
63702,0.131597
63704,0.161622
63705,0.511462
63707,0.252472
63709,0.0614678
63711,0.131348
63712,0.11229
63713,0.111397
63715,0.188529
63718,0.0875419
63722,0.166303
63723,0.385389
63724,0.358326
63725,0.471822
63726,0.161042
63727,0.254447
63728,0.327305
63730,0.428997
63731,0.0871564
63734,0.158574
63735,0.19063
63738,0.364633
63740,0.174667
63742,0.0438505
63745,0.31397
63748,0.0612187
63749,0.0358392
63751,0.356888
63752,0.059667
63753,0.241631
63754,0.255007
63755,0.171143
63756,0.0312289
63759,0.0223104
63762,0.442032
63763,0.295945
63764,0.250726
63765,0.0177249
63767,0.271702
63768,0.178949
63769,0.6903
63771,0.255319
63773,0.102002
63774,0.195355
63777,0.0312385
63778,0.311929
63779,0.0644952
63782,0.398358
63783,0.274818
63786,0.00455055
63790,0.00262771
63791,0.356293
63792,0.125926
63794,0.0804335
63797,0.213543
63798,0.0387268
63799,0.124906
63800,0.194545
63801,0.134367
63803,0.125912
63804,0.186011
63808,0.327359
63811,0.224365
63813,0.0364929
63814,0.340276
63817,0.361388
63818,0.450044
63819,0.215024
63820,0.491678
63821,0.545267
63822,0.466078
63824,0.175429
63825,0.108562
63827,0.702509
63828,0.0553738
63830,0.220851
63831,0.32987
63832,0.01087
63833,0.246921
63839,0.213694
63840,0.0405302
63841,0.357932
63843,0.687253
63844,0.251643
63847,0.115863
63852,0.238125
63856,0.140736
63858,0.243364
63862,0.342764
63863,0.464331
63865,0.583651
63868,0.0460109
63871,0.142145
63872,0.16809
63873,0.267353
63876,0.546969
63879,0.209893
63881,0.261695
63882,0.029224
63886,0.036459
63887,0.412287
63895,0.348521
63896,0.159446
63900,0.126342
63901,0.132589
63902,0.255784
63903,0.137663
63906,0.0622213
63909,0.230446
63910,0.560408
63911,0.0984022
63912,0.302157
63913,0.0290516
63919,0.187952
63922,0.189632
63923,0.221049
63925,0.214698
63927,0.265314
63931,0.353135
63932,0.43114
63933,0.1834
63934,0.0890789
63936,0.266642
63937,0.497726
63940,0.307759
63941,0.488691
63942,0.263701
63947,0.127614
63948,0.231031
63949,0.624578
63950,0.266646
63952,0.0211794
63955,0.218656
63959,0.169501
63962,0.230034
63963,0.0567671
63965,0.0573756
63967,0.39819
63968,0.193936
63969,0.647918
63970,0.132954
63971,0.323648
63973,0.595471
63977,0.0877407
63981,0.177797
63983,0.242219
63984,0.78247
63985,0.0575272
63989,0.303326
63990,0.201722
63992,0.0397403
63993,0.133858
63994,0.0997662
63995,0.217096
63997,0.1268
63999,0.143943
64003,0.184923
64008,0.158604
64009,0.0360143
64010,0.340611
64014,0.0596169
64015,0.320453
64019,0.27441
64025,0.0825635
64026,0.315487
64027,0.391337
64031,0.174174
64032,0.341583
64037,0.224419
64038,0.211792
64040,0.0491812
64042,0.0695659
64043,0.115364
64045,0.380257
64049,0.282798
64051,0.211803
64052,0.257991
64053,0.0485926
64056,0.515473
64057,0.11508
64060,0.185315
64061,0.458044
64062,0.586558
64063,0.125085
64067,0.190735
64069,0.145946
64071,0.0634294
64072,0.294344
64073,0.192967
64074,0.139876
64076,0.219508
64077,0.124143
64081,0.0223384
64082,0.412035
64086,0.0559463
64087,0.176936
64088,0.210744
64089,0.158093
64090,0.193508
64091,0.118805
64092,0.478552
64093,0.118162
64094,0.476509
64099,0.289115
64101,0.170209
64104,0.44342
64105,0.0869714
64106,0.151972
64108,0.493187
64110,0.160506
64112,0.0799244
64114,0.0366953
64118,0.0902122
64120,0.36267
64122,0.157677
64123,0.423649
64124,0.293363
64129,0.0476687
64130,0.177699
64132,0.0564954
64133,0.175734
64136,0.140662
64137,0.394175
64138,0.114947
64139,0.152172
64149,0.147045
64150,0.17168
64153,0.311907
64154,0.199706
64155,0.143036
64156,0.115818
64158,0.295578
64161,0.380929
64163,0.139486
64166,0.075858
64171,0.14931
64173,0.00595387
64175,0.415253
64176,0.543301
64177,0.00437124
64179,0.152803
64182,0.0972847
64184,0.0771043
64187,0.534788
64188,0.299637
64189,0.371125
64194,0.140486
64195,0.424773
64197,0.0693229
64199,0.245871
64201,0.151982
64202,0.154371
64203,0.1656
64204,0.0884386
64205,0.0132059
64206,0.463596
64207,0.387955
64208,0.472207
64209,0.0504362
64210,0.29554
64211,0.52941
64215,0.0651009
64216,0.181595
64219,0.285489
64221,0.281483
64222,0.375676
64223,0.160377
64225,0.141355
64227,0.244882
64228,0.0532827
64230,0.101012
64231,0.106127
64233,0.59313
64235,0.0465527
64239,0.216287
64241,0.204991
64242,0.398041
64244,0.307711
64246,0.0766633
64247,0.0765634
64251,0.753592
64252,0.0997224
64255,0.172882
64257,0.226311
64258,0.213806
64260,0.148759
64261,0.362766
64263,0.174284
64264,0.111544
64265,0.246452
64266,0.477876
64268,0.0833617
64274,0.206944
64276,0.114184
64280,0.15398
64282,0.132824
64283,0.326756
64285,0.18842
64287,0.0665838
64289,0.111035
64291,0.200552
64292,0.22623
64295,0.261866
64296,0.660899
64301,0.0418777
64304,0.0133963
64305,0.210924
64306,0.349972
64307,0.134709
64309,0.0533783
64313,0.096884
64314,0.0884643
64315,0.292071
64318,0.237924
64322,0.104223
64323,0.379695
64326,0.0519667
64327,0.251683
64331,0.32969
64332,0.0296428
64334,0.466228
64335,0.11795
